epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,326.489,1.97676,1.15468,1.00213,0.57758,0.41703,0.44855,0.17142,2.12526,1.21807,0.99306,0.0015908,0.0015908,0.0015908
33,336.554,1.96335,1.12938,1.00098,0.57178,0.45909,0.4817,0.19087,2.07338,1.14953,0.99093,0.0015776,0.0015776,0.0015776
34,346.964,1.94549,1.09803,0.99913,0.59459,0.45036,0.48273,0.18173,2.0779,1.17436,0.98522,0.0015644,0.0015644,0.0015644
35,356.814,1.96335,1.0942,0.9993,0.56619,0.47577,0.4892,0.19167,2.13187,1.12968,1.00745,0.0015512,0.0015512,0.0015512
36,366.646,1.96833,1.10057,1.001,0.60808,0.47021,0.50759,0.19844,2.06396,1.15061,0.99158,0.001538,0.001538,0.001538
37,376.141,1.95017,1.09611,0.99609,0.57287,0.44639,0.49172,0.18841,2.09795,1.14154,0.98826,0.0015248,0.0015248,0.0015248
38,383.726,1.92157,1.06819,0.99073,0.61219,0.49404,0.50673,0.19555,2.07285,1.13134,0.98782,0.0015116,0.0015116,0.0015116
39,394.839,1.92915,1.07904,0.99216,0.67007,0.47339,0.52721,0.2038,2.05513,1.1106,0.98046,0.0014984,0.0014984,0.0014984
40,405.294,1.89097,1.0421,0.98593,0.64202,0.46581,0.52548,0.21335,2.02663,1.0979,0.97895,0.0014852,0.0014852,0.0014852
41,415.718,1.88442,1.04997,0.98435,0.60283,0.49404,0.52926,0.20678,2.07163,1.10293,0.98867,0.001472,0.001472,0.001472
42,425.853,1.88603,1.03328,0.9909,0.67876,0.45592,0.52278,0.20924,2.04665,1.06254,0.98588,0.0014588,0.0014588,0.0014588
43,436.045,1.86622,1.01594,0.98129,0.64864,0.46227,0.4986,0.19117,2.10062,1.14672,0.99187,0.0014456,0.0014456,0.0014456
44,446.402,1.88179,1.01595,0.98214,0.6642,0.48075,0.52749,0.20881,2.04738,1.14128,0.9784,0.0014324,0.0014324,0.0014324
45,456.803,1.88328,1.02264,0.98012,0.63356,0.43606,0.45493,0.17981,2.11167,1.08422,1.00807,0.0014192,0.0014192,0.0014192
46,467.397,1.87129,1.00897,0.98745,0.67897,0.49801,0.54161,0.21026,2.02518,1.06939,0.98507,0.001406,0.001406,0.001406
47,478.089,1.88586,1.02018,0.9783,0.66102,0.46783,0.49514,0.18498,2.10586,1.10347,0.99978,0.0013928,0.0013928,0.0013928
48,488.81,1.87161,1.01132,0.97659,0.6427,0.50577,0.51882,0.19882,2.07344,1.05686,0.99427,0.0013796,0.0013796,0.0013796
49,499.221,1.88441,1.0017,0.98367,0.57159,0.39079,0.38614,0.141,2.25721,1.12914,1.03446,0.0013664,0.0013664,0.0013664
50,509.611,1.89296,1.02447,0.98533,0.65329,0.43527,0.4755,0.16889,2.20149,1.19512,1.01751,0.0013532,0.0013532,0.0013532
51,519.398,1.8744,1.01091,0.98167,0.45216,0.35266,0.33092,0.11207,2.5827,1.22595,1.13012,0.00134,0.00134,0.00134
52,528.37,1.9431,1.02893,0.99356,0.62548,0.48213,0.4955,0.18792,2.10293,1.10289,0.99552,0.0013268,0.0013268,0.0013268
53,537.344,1.88795,1.02226,0.98265,0.61196,0.44241,0.46526,0.1808,2.08652,1.12766,0.99045,0.0013136,0.0013136,0.0013136
54,546.51,1.81878,0.98427,0.96985,0.64466,0.5004,0.5289,0.21396,2.01583,1.06829,0.97671,0.0013004,0.0013004,0.0013004
55,555.34,1.81579,0.97951,0.96646,0.6508,0.46925,0.48702,0.18374,2.1021,1.08358,0.99884,0.0012872,0.0012872,0.0012872
56,564.279,1.85194,0.98761,0.9719,0.65969,0.47424,0.5056,0.19436,2.06689,1.07124,0.98377,0.001274,0.001274,0.001274
57,572.913,1.83432,0.97538,0.97451,0.62975,0.45528,0.47101,0.17063,2.18566,1.11306,1.01925,0.0012608,0.0012608,0.0012608
58,580.349,1.83046,0.96589,0.9752,0.58221,0.40905,0.40867,0.14075,2.34201,1.23166,1.05913,0.0012476,0.0012476,0.0012476
59,588.999,1.83699,0.96965,0.97112,0.62449,0.46307,0.50835,0.18186,2.17188,1.13064,1.01251,0.0012344,0.0012344,0.0012344
60,597.635,1.84964,0.97682,0.97097,0.68243,0.50834,0.57509,0.2258,2.00121,1.07914,0.97325,0.0012212,0.0012212,0.0012212
61,606.405,1.84001,0.97065,0.97768,0.62559,0.4583,0.47369,0.17535,2.14646,1.08441,1.01008,0.001208,0.001208,0.001208
62,614.018,1.80562,0.95806,0.95988,0.68966,0.5154,0.54994,0.20856,2.03314,1.04477,0.97589,0.0011948,0.0011948,0.0011948
63,623.459,1.84328,0.95958,0.96982,0.59709,0.41938,0.40072,0.13438,2.36892,1.15151,1.05921,0.0011816,0.0011816,0.0011816
64,635.264,1.87026,0.98034,0.97993,0.57468,0.39714,0.39734,0.13497,2.32935,1.16965,1.05016,0.0011684,0.0011684,0.0011684
65,645.699,1.85046,0.97262,0.97692,0.66229,0.46863,0.50516,0.19293,2.08935,1.07779,0.99035,0.0011552,0.0011552,0.0011552
66,656.409,1.80727,0.9529,0.95855,0.69634,0.48769,0.54784,0.20815,2.0557,1.07242,0.97859,0.001142,0.001142,0.001142
67,666.857,1.77336,0.93203,0.95858,0.64815,0.45798,0.45221,0.15383,2.19167,1.11968,1.00126,0.0011288,0.0011288,0.0011288
68,678.131,1.7922,0.93251,0.95907,0.66007,0.49662,0.53609,0.20799,2.03591,1.04655,0.97972,0.0011156,0.0011156,0.0011156
69,689.494,1.77602,0.93152,0.96055,0.62527,0.40191,0.39511,0.13183,2.38461,1.13113,1.04973,0.0011024,0.0011024,0.0011024
70,701.125,1.82645,0.94041,0.96097,0.7015,0.50357,0.56636,0.22336,1.99904,1.04231,0.97473,0.0010892,0.0010892,0.0010892
71,711.58,1.76943,0.90913,0.9533,0.68507,0.49881,0.53986,0.20447,2.03278,1.0888,0.98289,0.001076,0.001076,0.001076
72,722.102,1.74234,0.8919,0.95231,0.7127,0.52025,0.57328,0.22583,2.00402,1.02684,0.96535,0.0010628,0.0010628,0.0010628
73,732.429,1.76747,0.91207,0.95213,0.6767,0.44241,0.4602,0.15765,2.21821,1.11702,1.01396,0.0010496,0.0010496,0.0010496
74,744.199,1.76553,0.92194,0.95206,0.68869,0.47618,0.49327,0.17369,2.15783,1.09586,1.00505,0.0010364,0.0010364,0.0010364
75,755.675,1.79348,0.92409,0.95561,0.69088,0.52899,0.58294,0.22978,1.99304,1.03553,0.97224,0.0010232,0.0010232,0.0010232
76,766.807,1.75543,0.90402,0.95144,0.69233,0.46942,0.51724,0.20037,2.04485,1.0412,0.97908,0.00101,0.00101,0.00101
77,778.235,1.72088,0.89232,0.94771,0.69629,0.49087,0.52514,0.20194,2.04462,1.05855,0.97408,0.0009968,0.0009968,0.0009968
78,789.235,1.71907,0.88182,0.94468,0.70553,0.52144,0.56893,0.21442,2.01936,1.03998,0.96971,0.0009836,0.0009836,0.0009836
79,800.334,1.77494,0.91574,0.95447,0.69389,0.4718,0.49875,0.17718,2.11794,1.0595,0.99794,0.0009704,0.0009704,0.0009704
80,811.851,1.76583,0.90341,0.958,0.69659,0.50596,0.55429,0.20808,2.03513,1.05436,0.97704,0.0009572,0.0009572,0.0009572
81,823.449,1.75184,0.89546,0.95635,0.7236,0.51946,0.58619,0.2371,1.94285,0.98969,0.96717,0.000944,0.000944,0.000944
82,834.932,1.74725,0.88993,0.95234,0.70473,0.50278,0.57525,0.22718,1.99466,1.05552,0.96868,0.0009308,0.0009308,0.0009308
83,846.664,1.76303,0.89704,0.95202,0.66568,0.49186,0.50844,0.1916,2.03557,1.03363,0.98737,0.0009176,0.0009176,0.0009176
84,858.447,1.73985,0.89023,0.9471,0.66614,0.55361,0.57824,0.22487,1.9631,1.037,0.9641,0.0009044,0.0009044,0.0009044
85,869.908,1.70964,0.87858,0.94727,0.66777,0.52661,0.56066,0.22316,1.96883,0.99687,0.96371,0.0008912,0.0008912,0.0008912
86,881.45,1.70463,0.87043,0.93922,0.70671,0.50717,0.57568,0.22975,1.9792,1.02027,0.96318,0.000878,0.000878,0.000878
87,892.869,1.70709,0.86942,0.94281,0.64856,0.53356,0.57398,0.22713,1.9546,1.01355,0.96432,0.0008648,0.0008648,0.0008648
88,903.896,1.69183,0.86077,0.93803,0.70742,0.50755,0.55167,0.21318,1.9756,1.02828,0.9645,0.0008516,0.0008516,0.0008516
89,913.842,1.68987,0.85886,0.93954,0.70119,0.54964,0.60125,0.24029,1.93153,1.01307,0.95388,0.0008384,0.0008384,0.0008384
90,924.431,1.68481,0.85752,0.938,0.70989,0.55441,0.59796,0.24461,1.95584,0.98989,0.96182,0.0008252,0.0008252,0.0008252
91,934.879,1.68173,0.84895,0.94185,0.71536,0.54408,0.59104,0.23129,1.976,1.03066,0.95919,0.000812,0.000812,0.000812
92,945.118,1.75515,0.88033,0.94687,0.71848,0.49258,0.55683,0.2253,1.95745,1.02583,0.9591,0.0007988,0.0007988,0.0007988
93,955.351,1.68554,0.85539,0.93469,0.73506,0.53769,0.61523,0.25013,1.91874,1.00314,0.95628,0.0007856,0.0007856,0.0007856
94,965.634,1.69382,0.85662,0.93933,0.66714,0.52661,0.57724,0.23062,2.01389,1.02586,0.96877,0.0007724,0.0007724,0.0007724
95,975.87,1.67527,0.85393,0.9329,0.73471,0.49563,0.58886,0.23828,2.00449,1.04967,0.96573,0.0007592,0.0007592,0.0007592
96,986.381,1.69206,0.85564,0.93528,0.70205,0.53773,0.59955,0.24332,1.93334,1.01147,0.95375,0.000746,0.000746,0.000746
97,996.49,1.65411,0.82691,0.93088,0.67608,0.54647,0.59802,0.24127,1.99963,1.04588,0.96795,0.0007328,0.0007328,0.0007328
98,1007.14,1.65716,0.84925,0.92855,0.66609,0.54249,0.58526,0.23668,2.00224,1.06282,0.96841,0.0007196,0.0007196,0.0007196
99,1017.01,1.63223,0.82698,0.93072,0.65951,0.54308,0.59059,0.24587,1.98323,1.07722,0.96811,0.0007064,0.0007064,0.0007064
100,1025.9,1.64378,0.83919,0.93069,0.67329,0.52708,0.58935,0.24643,1.95274,1.04715,0.96411,0.0006932,0.0006932,0.0006932
101,1035.33,1.63845,0.83357,0.92703,0.68243,0.54011,0.61139,0.25999,1.93554,1.01345,0.95992,0.00068,0.00068,0.00068
102,1045.17,1.63255,0.82371,0.92557,0.66786,0.52343,0.58523,0.25087,1.94145,1.08518,0.96065,0.0006668,0.0006668,0.0006668
103,1053.82,1.62566,0.8295,0.92607,0.6421,0.51157,0.56239,0.233,1.99379,1.09746,0.97675,0.0006536,0.0006536,0.0006536
104,1062.62,1.60806,0.82644,0.92102,0.70801,0.51628,0.61007,0.26186,1.92519,1.08377,0.95484,0.0006404,0.0006404,0.0006404
105,1071.7,1.60851,0.82404,0.92447,0.66244,0.51152,0.5868,0.23885,1.97967,1.09034,0.96902,0.0006272,0.0006272,0.0006272
106,1080.45,1.63005,0.83365,0.92431,0.69001,0.50389,0.58404,0.2385,1.99161,1.07911,0.97346,0.000614,0.000614,0.000614
107,1090.1,1.60862,0.81303,0.91616,0.65994,0.51708,0.58013,0.23856,1.97237,1.05177,0.97077,0.0006008,0.0006008,0.0006008
108,1100.39,1.61544,0.8119,0.92189,0.69636,0.53217,0.59425,0.23231,1.97684,0.99624,0.97154,0.0005876,0.0005876,0.0005876
109,1110.95,1.64802,0.82855,0.93072,0.69208,0.56076,0.62636,0.2628,1.91108,0.98271,0.95244,0.0005744,0.0005744,0.0005744
110,1120.01,1.61494,0.80785,0.93088,0.69626,0.52072,0.58238,0.23087,1.98809,0.98715,0.97358,0.0005612,0.0005612,0.0005612
111,1130.74,1.61136,0.80164,0.92561,0.69451,0.54408,0.60637,0.24869,1.94435,0.98668,0.95975,0.000548,0.000548,0.000548
112,1141.68,1.5975,0.79524,0.91551,0.7202,0.52581,0.60267,0.23926,1.94388,0.99556,0.95998,0.0005348,0.0005348,0.0005348
113,1152.32,1.56721,0.78571,0.91583,0.72974,0.53535,0.60656,0.24721,1.937,0.96041,0.95797,0.0005216,0.0005216,0.0005216
114,1161.82,1.58221,0.78513,0.91232,0.70482,0.55838,0.61778,0.24884,1.90979,0.97138,0.95138,0.0005084,0.0005084,0.0005084
115,1170.89,1.58507,0.77601,0.92019,0.70872,0.55044,0.61577,0.25391,1.92837,0.9711,0.96024,0.0004952,0.0004952,0.0004952
116,1180.62,1.58838,0.77143,0.91955,0.72057,0.56325,0.63728,0.26289,1.9078,0.95828,0.95323,0.000482,0.000482,0.000482
117,1191.25,1.57769,0.77664,0.91604,0.69644,0.54805,0.61775,0.25864,1.92894,1.00716,0.9589,0.0004688,0.0004688,0.0004688
118,1201.54,1.58061,0.77372,0.9159,0.68484,0.56095,0.62237,0.26283,1.90769,0.97467,0.95401,0.0004556,0.0004556,0.0004556
119,1212.79,1.59899,0.7828,0.91698,0.70427,0.55234,0.63951,0.26918,1.91283,1.01083,0.95496,0.0004424,0.0004424,0.0004424
120,1225.16,1.58328,0.77943,0.91403,0.68379,0.55135,0.62685,0.26252,1.9505,1.01777,0.96122,0.0004292,0.0004292,0.0004292
121,1235.6,1.59886,0.78467,0.91909,0.71123,0.54567,0.62745,0.26218,1.92725,0.99495,0.95701,0.000416,0.000416,0.000416
122,1244.88,1.58246,0.78019,0.91834,0.71211,0.52343,0.59983,0.25011,1.94966,1.00621,0.96443,0.0004028,0.0004028,0.0004028
123,1256.58,1.57408,0.77366,0.91367,0.69845,0.53614,0.59328,0.23615,1.98085,0.99648,0.97062,0.0003896,0.0003896,0.0003896
124,1267.34,1.5665,0.77318,0.91346,0.69818,0.51072,0.57228,0.22635,2.00235,0.99627,0.97023,0.0003764,0.0003764,0.0003764
125,1278.46,1.57129,0.76797,0.91551,0.69827,0.53306,0.60459,0.24478,1.95499,1.0062,0.96267,0.0003632,0.0003632,0.0003632
126,1290.08,1.5853,0.77012,0.91717,0.72412,0.53932,0.61785,0.25211,1.93299,0.98681,0.95865,0.00035,0.00035,0.00035
127,1300.15,1.54912,0.76104,0.9104,0.69914,0.5408,0.62277,0.26214,1.92065,1.00581,0.95617,0.0003368,0.0003368,0.0003368
128,1311.31,1.5403,0.75461,0.91193,0.71371,0.55641,0.63614,0.26705,1.90056,0.9608,0.95243,0.0003236,0.0003236,0.0003236
129,1322.3,1.53607,0.75855,0.91361,0.69048,0.57824,0.63743,0.26728,1.91568,0.98625,0.95476,0.0003104,0.0003104,0.0003104
130,1333.58,1.54132,0.74942,0.91232,0.71191,0.55441,0.63028,0.2699,1.91774,0.98464,0.95421,0.0002972,0.0002972,0.0002972
131,1344.48,1.55258,0.75333,0.91407,0.72911,0.52581,0.61576,0.26077,1.93654,1.00704,0.96014,0.000284,0.000284,0.000284
132,1354.06,1.52481,0.74386,0.90644,0.69661,0.54647,0.61353,0.2539,1.94446,0.98128,0.96056,0.0002708,0.0002708,0.0002708
133,1363.34,1.51049,0.74407,0.90372,0.70603,0.54964,0.60825,0.24807,1.95193,0.9913,0.96089,0.0002576,0.0002576,0.0002576
134,1373.53,1.53247,0.7495,0.90707,0.72681,0.53885,0.62115,0.2566,1.93935,0.98709,0.9602,0.0002444,0.0002444,0.0002444
135,1384.73,1.51454,0.73692,0.90267,0.69719,0.54726,0.62527,0.25941,1.92005,0.99492,0.95318,0.0002312,0.0002312,0.0002312
136,1396.01,1.50176,0.73349,0.90254,0.7223,0.54885,0.62511,0.26556,1.91502,0.98737,0.95191,0.000218,0.000218,0.000218
137,1406.83,1.49138,0.72946,0.90327,0.71266,0.556,0.63376,0.26867,1.91097,0.98547,0.95184,0.0002048,0.0002048,0.0002048
138,1418.59,1.51156,0.73201,0.90314,0.7261,0.55123,0.6278,0.26604,1.90758,1.00308,0.95383,0.0001916,0.0001916,0.0001916
139,1427.9,1.50108,0.72676,0.90214,0.70463,0.55123,0.62334,0.25986,1.925,0.99493,0.95656,0.0001784,0.0001784,0.0001784
140,1438.9,1.49145,0.72496,0.90091,0.73993,0.52423,0.61901,0.25704,1.92921,0.99167,0.95894,0.0001652,0.0001652,0.0001652
141,1449.41,1.49824,0.72972,0.90082,0.70978,0.54586,0.62299,0.26235,1.92469,0.98753,0.95527,0.000152,0.000152,0.000152
142,1459.44,1.49063,0.72655,0.90066,0.72151,0.54328,0.62772,0.26282,1.92223,0.99026,0.95536,0.0001388,0.0001388,0.0001388
143,1469.84,1.47532,0.7239,0.89637,0.69169,0.56667,0.63163,0.26821,1.91712,0.99071,0.95503,0.0001256,0.0001256,0.0001256
144,1480.3,1.47617,0.72059,0.89827,0.7048,0.56324,0.63642,0.27146,1.89959,0.98104,0.9531,0.0001124,0.0001124,0.0001124
145,1490.92,1.46475,0.71323,0.89712,0.69874,0.55441,0.6322,0.26814,1.91318,0.99502,0.95468,9.92e-05,9.92e-05,9.92e-05
146,1501.3,1.46585,0.71965,0.89665,0.69988,0.56866,0.63465,0.26566,1.91662,0.98844,0.95685,8.6e-05,8.6e-05,8.6e-05
147,1511.84,1.47224,0.71698,0.89703,0.68848,0.57051,0.63315,0.26609,1.92872,0.99447,0.95759,7.28e-05,7.28e-05,7.28e-05
148,1522.18,1.46351,0.71312,0.89529,0.69938,0.56791,0.63257,0.26583,1.92026,0.98553,0.95682,5.96e-05,5.96e-05,5.96e-05
149,1532.58,1.46606,0.72191,0.89495,0.68019,0.57029,0.63118,0.26471,1.91743,0.98849,0.95619,4.64e-05,4.64e-05,4.64e-05
150,1543.13,1.46316,0.72057,0.89467,0.72164,0.54156,0.63,0.26553,1.91704,0.98765,0.95675,3.32e-05,3.32e-05,3.32e-05
