epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,48.2244,1.40198,0.77835,1.03917,0.89538,0.775,0.84828,0.50248,1.42846,0.7955,1.07659,0.0014984,0.0014984,0.0014984
40,49.3722,1.37357,0.75963,1.02193,0.91918,0.79773,0.87762,0.5174,1.40407,0.78542,1.0593,0.0014852,0.0014852,0.0014852
41,50.5156,1.35677,0.75753,1.00792,0.89363,0.7828,0.85975,0.52001,1.39135,0.7783,1.05815,0.001472,0.001472,0.001472
42,51.6796,1.37349,0.77833,1.02886,0.86206,0.74773,0.83754,0.47317,1.48274,0.84105,1.06893,0.0014588,0.0014588,0.0014588
43,52.8452,1.40684,0.76897,1.03581,0.83584,0.76377,0.84475,0.46968,1.52341,0.83038,1.09253,0.0014456,0.0014456,0.0014456
44,53.9589,1.37081,0.76215,1.02864,0.91965,0.76136,0.8604,0.50934,1.43587,0.79332,1.0671,0.0014324,0.0014324,0.0014324
45,55.0748,1.35791,0.74797,1.02453,0.84905,0.74545,0.85344,0.47326,1.49051,0.8268,1.08454,0.0014192,0.0014192,0.0014192
46,56.223,1.34183,0.73217,1.01421,0.907,0.79773,0.87086,0.5142,1.40302,0.78634,1.05088,0.001406,0.001406,0.001406
47,57.3693,1.34908,0.73958,1.01756,0.85956,0.77895,0.8564,0.44217,1.56966,0.84898,1.11324,0.0013928,0.0013928,0.0013928
48,58.5021,1.4202,0.74449,1.04225,0.89247,0.79773,0.8634,0.51503,1.3848,0.76366,1.04995,0.0013796,0.0013796,0.0013796
49,59.6628,1.37327,0.75994,1.02262,0.91039,0.79318,0.87943,0.50457,1.42431,0.77714,1.06316,0.0013664,0.0013664,0.0013664
50,60.854,1.38005,0.7376,1.01053,0.87464,0.76136,0.84819,0.45754,1.57467,0.86283,1.10406,0.0013532,0.0013532,0.0013532
51,61.9875,1.33373,0.72723,1.00288,0.90669,0.8,0.86964,0.5232,1.37368,0.80649,1.04765,0.00134,0.00134,0.00134
52,63.1366,1.29974,0.72142,1.00339,0.89496,0.7746,0.86838,0.49372,1.46726,0.78853,1.06817,0.0013268,0.0013268,0.0013268
53,64.3126,1.34468,0.74271,1.00527,0.86492,0.81136,0.87869,0.51858,1.42908,0.77572,1.06611,0.0013136,0.0013136,0.0013136
54,65.4311,1.30733,0.7098,0.99054,0.90324,0.78494,0.87632,0.52052,1.40907,0.73779,1.06103,0.0013004,0.0013004,0.0013004
55,66.5592,1.27865,0.70576,0.98878,0.91524,0.76591,0.8629,0.50998,1.41212,0.77063,1.05926,0.0012872,0.0012872,0.0012872
56,67.985,1.28443,0.68866,0.99979,0.92184,0.775,0.88121,0.53423,1.40067,0.74436,1.05844,0.001274,0.001274,0.001274
57,69.8818,1.3341,0.71831,1.01756,0.87129,0.80682,0.86548,0.50686,1.39951,0.78033,1.05798,0.0012608,0.0012608,0.0012608
58,71.7396,1.3483,0.72178,1.01439,0.84043,0.79001,0.84003,0.46599,1.51763,0.88018,1.09574,0.0012476,0.0012476,0.0012476
59,73.4821,1.34528,0.70227,1.01827,0.90338,0.78619,0.8681,0.52487,1.39619,0.74661,1.05299,0.0012344,0.0012344,0.0012344
60,75.2906,1.37374,0.71864,1.0097,0.9098,0.77939,0.87717,0.5054,1.42539,0.77173,1.06296,0.0012212,0.0012212,0.0012212
61,77.0958,1.30442,0.70544,1.00054,0.92921,0.78636,0.88263,0.51536,1.41102,0.75391,1.0618,0.001208,0.001208,0.001208
62,78.9489,1.30681,0.67698,0.99667,0.89584,0.80146,0.87618,0.5307,1.37601,0.75878,1.05105,0.0011948,0.0011948,0.0011948
63,80.8336,1.26942,0.69043,0.98918,0.89438,0.7698,0.86866,0.51269,1.40935,0.76193,1.0496,0.0011816,0.0011816,0.0011816
64,82.5642,1.27218,0.67854,0.98307,0.88775,0.79084,0.8764,0.50314,1.45878,0.76922,1.0664,0.0011684,0.0011684,0.0011684
65,83.9218,1.27091,0.66872,0.98839,0.88551,0.81136,0.89824,0.52532,1.40501,0.72503,1.04843,0.0011552,0.0011552,0.0011552
66,85.0936,1.25872,0.68146,0.97782,0.91172,0.78409,0.86685,0.51676,1.42102,0.75673,1.06155,0.001142,0.001142,0.001142
67,86.2307,1.26746,0.67501,0.97878,0.89524,0.7769,0.86721,0.49614,1.46996,0.75768,1.07215,0.0011288,0.0011288,0.0011288
68,87.3675,1.27772,0.66915,0.98326,0.88183,0.80909,0.88352,0.51544,1.41985,0.73355,1.05341,0.0011156,0.0011156,0.0011156
69,88.5248,1.26688,0.67992,0.98807,0.8817,0.79614,0.87062,0.50038,1.43336,0.76863,1.06677,0.0011024,0.0011024,0.0011024
70,89.6774,1.24054,0.66914,0.97397,0.86366,0.81818,0.88718,0.52358,1.38916,0.76338,1.0463,0.0010892,0.0010892,0.0010892
71,90.8621,1.22108,0.65252,0.96142,0.88646,0.79853,0.87904,0.52512,1.41025,0.74853,1.05663,0.001076,0.001076,0.001076
72,92.0124,1.23152,0.64972,0.96458,0.89194,0.79091,0.87088,0.50526,1.43267,0.74513,1.06278,0.0010628,0.0010628,0.0010628
73,93.7499,1.24087,0.66181,0.98595,0.86284,0.75778,0.83714,0.45962,1.55838,0.78408,1.10645,0.0010496,0.0010496,0.0010496
74,95.6204,1.23095,0.65052,0.96782,0.87597,0.8,0.85799,0.50546,1.44329,0.75046,1.07522,0.0010364,0.0010364,0.0010364
75,97.5166,1.22972,0.64848,0.98424,0.90045,0.81136,0.87682,0.51731,1.39768,0.72912,1.046,0.0010232,0.0010232,0.0010232
76,99.4513,1.25288,0.65537,0.97304,0.92877,0.79773,0.88234,0.52011,1.42332,0.75412,1.06263,0.00101,0.00101,0.00101
77,101.365,1.20791,0.64802,0.96887,0.90502,0.80129,0.87449,0.53099,1.37343,0.72727,1.04607,0.0009968,0.0009968,0.0009968
78,103.195,1.22509,0.64968,0.9726,0.91908,0.80026,0.88664,0.52405,1.39626,0.71591,1.0469,0.0009836,0.0009836,0.0009836
79,105.166,1.21697,0.64168,0.9632,0.90631,0.81342,0.88007,0.52346,1.39805,0.73,1.05558,0.0009704,0.0009704,0.0009704
80,107.073,1.21801,0.63238,0.96777,0.91601,0.81791,0.88844,0.5592,1.33336,0.69697,1.03789,0.0009572,0.0009572,0.0009572
81,109.079,1.224,0.6398,0.97617,0.90799,0.78497,0.88247,0.52342,1.42788,0.71364,1.06143,0.000944,0.000944,0.000944
82,111.06,1.22374,0.61898,0.96981,0.90264,0.79318,0.87953,0.51521,1.45177,0.72698,1.06609,0.0009308,0.0009308,0.0009308
83,112.963,1.19571,0.63204,0.96778,0.92277,0.81464,0.88886,0.54194,1.34133,0.69807,1.03549,0.0009176,0.0009176,0.0009176
84,114.818,1.1912,0.62514,0.95895,0.93202,0.79545,0.88035,0.52872,1.4188,0.69885,1.0594,0.0009044,0.0009044,0.0009044
85,116.573,1.19458,0.62213,0.95997,0.92327,0.79303,0.88679,0.52883,1.39618,0.71982,1.04731,0.0008912,0.0008912,0.0008912
86,118.125,1.20062,0.62342,0.95247,0.9025,0.79091,0.88809,0.53207,1.42145,0.70878,1.06024,0.000878,0.000878,0.000878
87,119.245,1.19155,0.62551,0.95642,0.90663,0.79447,0.88309,0.51298,1.44371,0.74093,1.0667,0.0008648,0.0008648,0.0008648
88,120.374,1.1687,0.61318,0.9645,0.90676,0.8178,0.88884,0.54627,1.37999,0.71593,1.04324,0.0008516,0.0008516,0.0008516
89,121.484,1.16596,0.62634,0.95434,0.85546,0.80708,0.8761,0.5118,1.4408,0.73096,1.0766,0.0008384,0.0008384,0.0008384
90,122.597,1.16314,0.60485,0.94166,0.92631,0.80455,0.89243,0.51879,1.4471,0.71859,1.06779,0.0008252,0.0008252,0.0008252
91,123.71,1.1737,0.61571,0.94564,0.92646,0.80171,0.89632,0.54136,1.36625,0.68571,1.03958,0.000812,0.000812,0.000812
92,124.863,1.14325,0.59347,0.95331,0.92756,0.78577,0.88582,0.5364,1.37113,0.68625,1.05071,0.0007988,0.0007988,0.0007988
93,125.991,1.13673,0.58453,0.9446,0.92872,0.79947,0.8855,0.51744,1.43317,0.697,1.063,0.0007856,0.0007856,0.0007856
94,127.121,1.16349,0.59409,0.94736,0.90296,0.80361,0.87783,0.51827,1.4052,0.73343,1.05063,0.0007724,0.0007724,0.0007724
95,128.24,1.13805,0.58629,0.93977,0.91592,0.79226,0.88844,0.52219,1.42909,0.70543,1.05974,0.0007592,0.0007592,0.0007592
96,129.386,1.14188,0.58411,0.94592,0.92208,0.82045,0.89822,0.53572,1.37881,0.69341,1.05055,0.000746,0.000746,0.000746
97,130.485,1.1585,0.60429,0.95508,0.92504,0.80455,0.90146,0.54861,1.39765,0.70087,1.05441,0.0007328,0.0007328,0.0007328
98,131.571,1.11683,0.5778,0.95496,0.89414,0.83182,0.89452,0.53972,1.40945,0.69526,1.05558,0.0007196,0.0007196,0.0007196
99,132.697,1.1416,0.57415,0.93843,0.92331,0.78864,0.88583,0.53003,1.40167,0.69473,1.05821,0.0007064,0.0007064,0.0007064
100,133.868,1.12284,0.5782,0.93916,0.89165,0.82296,0.89543,0.55112,1.3759,0.67846,1.04668,0.0006932,0.0006932,0.0006932
101,135.006,1.12993,0.58889,0.93594,0.93513,0.81364,0.89876,0.54773,1.36182,0.67744,1.04594,0.00068,0.00068,0.00068
102,136.105,1.12006,0.58376,0.93618,0.92923,0.79545,0.89613,0.53115,1.45569,0.69585,1.06874,0.0006668,0.0006668,0.0006668
103,137.339,1.11389,0.5811,0.94627,0.92989,0.81394,0.8922,0.54564,1.36958,0.67104,1.0483,0.0006536,0.0006536,0.0006536
104,138.457,1.16089,0.59078,0.93677,0.91129,0.81717,0.88953,0.53265,1.43284,0.68435,1.06784,0.0006404,0.0006404,0.0006404
105,139.588,1.10515,0.56121,0.9346,0.92371,0.81818,0.89273,0.54954,1.37412,0.67974,1.0526,0.0006272,0.0006272,0.0006272
106,140.71,1.12124,0.55973,0.94058,0.90952,0.82273,0.89207,0.53686,1.42043,0.67642,1.06479,0.000614,0.000614,0.000614
107,141.866,1.10033,0.56092,0.92365,0.93058,0.82252,0.90377,0.54891,1.38143,0.66867,1.05518,0.0006008,0.0006008,0.0006008
108,142.974,1.0842,0.56223,0.93183,0.9208,0.82273,0.89611,0.55388,1.35324,0.66974,1.04955,0.0005876,0.0005876,0.0005876
109,144.082,1.07177,0.55336,0.9219,0.92856,0.79756,0.88166,0.54274,1.37088,0.68053,1.05662,0.0005744,0.0005744,0.0005744
110,145.379,1.09367,0.55939,0.93051,0.92348,0.79773,0.88413,0.53064,1.42218,0.69465,1.06118,0.0005612,0.0005612,0.0005612
111,147.333,1.08984,0.55659,0.93252,0.90994,0.82668,0.88488,0.53285,1.4162,0.68969,1.06384,0.000548,0.000548,0.000548
112,149.302,1.07248,0.56112,0.92631,0.92498,0.80227,0.88008,0.53279,1.40148,0.69409,1.05874,0.0005348,0.0005348,0.0005348
113,151.237,1.05332,0.54701,0.92264,0.92355,0.79626,0.87551,0.51418,1.46472,0.72168,1.06951,0.0005216,0.0005216,0.0005216
114,153.167,1.07546,0.54714,0.93073,0.92778,0.81747,0.89761,0.54194,1.36874,0.67818,1.0515,0.0005084,0.0005084,0.0005084
115,155.106,1.07542,0.55497,0.91867,0.92249,0.81142,0.89201,0.53311,1.41671,0.6878,1.06491,0.0004952,0.0004952,0.0004952
116,156.937,1.06512,0.54141,0.9281,0.9197,0.80697,0.88806,0.53538,1.40114,0.69086,1.05706,0.000482,0.000482,0.000482
117,158.053,1.07081,0.54547,0.91645,0.92115,0.79647,0.88709,0.53921,1.40042,0.70094,1.06134,0.0004688,0.0004688,0.0004688
118,159.177,1.04445,0.53071,0.91411,0.92093,0.79409,0.8889,0.53442,1.4042,0.68655,1.05693,0.0004556,0.0004556,0.0004556
119,160.356,1.03988,0.54329,0.91889,0.92655,0.80682,0.88687,0.53932,1.38379,0.68028,1.05493,0.0004424,0.0004424,0.0004424
120,161.986,1.0297,0.53612,0.91705,0.91252,0.80604,0.88059,0.52763,1.42103,0.68272,1.05912,0.0004292,0.0004292,0.0004292
121,163.942,1.04155,0.53653,0.91944,0.92035,0.81364,0.88273,0.53474,1.38968,0.67877,1.05324,0.000416,0.000416,0.000416
122,165.397,1.04992,0.5437,0.92552,0.92012,0.79773,0.89125,0.53042,1.41798,0.67959,1.05779,0.0004028,0.0004028,0.0004028
123,166.528,1.01923,0.52653,0.91299,0.9222,0.80822,0.8907,0.53718,1.4072,0.67163,1.05822,0.0003896,0.0003896,0.0003896
124,167.675,1.04145,0.53879,0.91435,0.92434,0.81591,0.89232,0.54333,1.3714,0.65537,1.05033,0.0003764,0.0003764,0.0003764
125,168.837,1.05791,0.53339,0.91675,0.89585,0.81364,0.8845,0.53052,1.42916,0.68388,1.0676,0.0003632,0.0003632,0.0003632
126,170.023,1.00737,0.52423,0.90831,0.92348,0.825,0.89981,0.55098,1.37005,0.65943,1.05205,0.00035,0.00035,0.00035
127,171.162,1.03652,0.52824,0.90301,0.92333,0.8211,0.89617,0.53564,1.41013,0.66006,1.06108,0.0003368,0.0003368,0.0003368
128,172.326,1.01722,0.52628,0.91068,0.91711,0.80463,0.8904,0.54843,1.39254,0.65739,1.06086,0.0003236,0.0003236,0.0003236
129,173.452,1.0129,0.52245,0.90033,0.92202,0.80622,0.89468,0.54207,1.4148,0.67222,1.06171,0.0003104,0.0003104,0.0003104
130,174.572,0.99965,0.50839,0.90078,0.93464,0.79773,0.89346,0.55161,1.37931,0.65267,1.05527,0.0002972,0.0002972,0.0002972
131,175.722,0.99283,0.51571,0.89663,0.89404,0.81591,0.88886,0.53998,1.41337,0.66846,1.0614,0.000284,0.000284,0.000284
132,176.862,1.01142,0.51539,0.9007,0.92532,0.79091,0.8924,0.53795,1.42068,0.6916,1.06525,0.0002708,0.0002708,0.0002708
133,177.956,1.00319,0.51901,0.90521,0.9246,0.80822,0.89633,0.54881,1.38536,0.67725,1.05681,0.0002576,0.0002576,0.0002576
134,179.07,1.00082,0.50648,0.89916,0.91892,0.82045,0.89231,0.54152,1.37636,0.66107,1.0555,0.0002444,0.0002444,0.0002444
135,180.184,1.00426,0.51851,0.91075,0.91793,0.8134,0.89092,0.53565,1.40008,0.67424,1.05953,0.0002312,0.0002312,0.0002312
136,181.34,0.99736,0.51079,0.90165,0.93214,0.79773,0.89861,0.54278,1.37481,0.65072,1.04967,0.000218,0.000218,0.000218
137,182.454,0.99447,0.50974,0.90079,0.93134,0.80152,0.89187,0.54542,1.36031,0.63704,1.04731,0.0002048,0.0002048,0.0002048
138,183.569,0.99166,0.51114,0.901,0.92464,0.80864,0.8887,0.54576,1.37087,0.6496,1.05137,0.0001916,0.0001916,0.0001916
139,184.683,0.98287,0.50889,0.90083,0.90217,0.81818,0.8889,0.54682,1.39065,0.65741,1.05858,0.0001784,0.0001784,0.0001784
140,185.817,0.98498,0.50216,0.89095,0.92471,0.80954,0.89378,0.55056,1.37032,0.65424,1.05249,0.0001652,0.0001652,0.0001652
141,188.069,0.95901,0.49571,0.89852,0.92129,0.80909,0.89278,0.54564,1.36835,0.65851,1.05142,0.000152,0.000152,0.000152
142,190.23,0.95045,0.49615,0.88977,0.93047,0.80455,0.89071,0.54182,1.38455,0.66545,1.05402,0.0001388,0.0001388,0.0001388
143,191.362,0.97432,0.50992,0.89695,0.92705,0.80227,0.89541,0.54953,1.37559,0.66189,1.05156,0.0001256,0.0001256,0.0001256
144,192.428,0.98145,0.50955,0.89597,0.93399,0.80389,0.89802,0.54248,1.39533,0.66292,1.05845,0.0001124,0.0001124,0.0001124
145,193.485,0.9628,0.49603,0.89521,0.92121,0.81818,0.8966,0.54009,1.39052,0.6571,1.0567,9.92e-05,9.92e-05,9.92e-05
146,194.549,0.96624,0.50325,0.89977,0.91627,0.82045,0.89376,0.54179,1.38433,0.65743,1.05391,8.6e-05,8.6e-05,8.6e-05
147,195.631,0.97053,0.49516,0.88849,0.89643,0.825,0.89277,0.53871,1.39583,0.65761,1.0582,7.28e-05,7.28e-05,7.28e-05
148,196.684,0.94552,0.49312,0.89334,0.91924,0.80194,0.89175,0.54489,1.39485,0.65574,1.05707,5.96e-05,5.96e-05,5.96e-05
149,197.77,0.96051,0.49352,0.89247,0.90856,0.82273,0.89492,0.54691,1.38636,0.65432,1.05506,4.64e-05,4.64e-05,4.64e-05
150,198.973,0.98221,0.49975,0.90142,0.91151,0.81935,0.89662,0.54873,1.37595,0.65091,1.05177,3.32e-05,3.32e-05,3.32e-05
