epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,429.492,1.86931,1.01407,0.98392,0.66439,0.50675,0.54842,0.2148,2.01129,1.0474,0.97926,0.0011882,0.0011882,0.0011882
43,439.744,1.8417,0.99812,0.97543,0.62799,0.4448,0.44348,0.16705,2.12392,1.15178,1.00218,0.0011684,0.0011684,0.0011684
44,450.204,1.87112,1.00747,0.9754,0.67683,0.53535,0.56419,0.22244,1.99218,1.05023,0.96974,0.0011486,0.0011486,0.0011486
45,460.632,1.85433,0.98992,0.97234,0.67108,0.47577,0.51395,0.20347,2.04552,1.04929,0.98895,0.0011288,0.0011288,0.0011288
46,471.205,1.83218,0.98086,0.97494,0.66305,0.50015,0.54186,0.21387,2.03703,1.04647,0.98945,0.001109,0.001109,0.001109
47,481.954,1.8462,0.98504,0.9701,0.65523,0.4921,0.52063,0.20143,2.04192,1.05771,0.98428,0.0010892,0.0010892,0.0010892
48,494.107,1.8399,0.97897,0.97128,0.65522,0.50596,0.51456,0.19007,2.06847,1.05267,0.9978,0.0010694,0.0010694,0.0010694
49,505.31,1.84149,0.97207,0.97565,0.56677,0.42916,0.417,0.15706,2.21402,1.10411,1.01784,0.0010496,0.0010496,0.0010496
50,516.136,1.81027,0.96489,0.96433,0.63052,0.47577,0.49919,0.18069,2.12496,1.08731,0.99446,0.0010298,0.0010298,0.0010298
51,527.725,1.83302,0.96552,0.96772,0.66684,0.4674,0.49125,0.18251,2.08715,1.07181,0.98962,0.00101,0.00101,0.00101
52,537.561,1.81165,0.94969,0.96785,0.63375,0.43924,0.42775,0.1504,2.1448,1.1386,1.00305,0.0009902,0.0009902,0.0009902
53,547.527,1.81923,0.9699,0.96659,0.62858,0.4448,0.46122,0.16821,2.15915,1.09805,1.00587,0.0009704,0.0009704,0.0009704
