epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,133.271,1.3944,0.76204,1.03979,0.90901,0.82728,0.89707,0.53594,1.38127,0.7777,1.05406,0.0014588,0.0014588,0.0014588
43,135.718,1.4283,0.77884,1.04942,0.91955,0.80479,0.89769,0.54583,1.39618,0.76418,1.04761,0.0014456,0.0014456,0.0014456
44,138.136,1.44372,0.78478,1.04838,0.8595,0.77228,0.86583,0.48308,1.53415,0.84391,1.08852,0.0014324,0.0014324,0.0014324
45,140.604,1.4445,0.78218,1.03698,0.8767,0.73157,0.84898,0.44359,1.69861,0.90607,1.12892,0.0014192,0.0014192,0.0014192
46,143.121,1.50123,0.78907,1.06747,0.86108,0.71599,0.83151,0.43764,1.63432,0.93502,1.13836,0.001406,0.001406,0.001406
47,145.587,1.53211,0.81353,1.0748,0.90392,0.80198,0.88877,0.50354,1.51658,0.7964,1.08802,0.0013928,0.0013928,0.0013928
48,148.036,1.51634,0.80944,1.07104,0.90406,0.81188,0.89441,0.53502,1.39984,0.79511,1.05419,0.0013796,0.0013796,0.0013796
49,150.45,1.39703,0.74963,1.029,0.90388,0.78621,0.88584,0.51682,1.46474,0.80354,1.06315,0.0013664,0.0013664,0.0013664
50,152.848,1.38387,0.74131,1.03643,0.89188,0.79098,0.88599,0.48336,1.56783,0.8294,1.10132,0.0013532,0.0013532,0.0013532
51,155.236,1.38425,0.75071,1.02732,0.89702,0.75688,0.86752,0.46923,1.58777,0.85267,1.11388,0.00134,0.00134,0.00134
52,157.684,1.3999,0.74352,1.02694,0.90811,0.82623,0.89984,0.54749,1.38865,0.73517,1.05034,0.0013268,0.0013268,0.0013268
53,160.136,1.38019,0.73868,1.0213,0.93363,0.80469,0.89964,0.53903,1.39358,0.74554,1.0519,0.0013136,0.0013136,0.0013136
54,162.572,1.39327,0.73865,1.03481,0.88874,0.81723,0.90163,0.54856,1.37154,0.75017,1.04847,0.0013004,0.0013004,0.0013004
55,165.02,1.36536,0.71655,1.00497,0.89597,0.83388,0.89822,0.53802,1.39393,0.7267,1.04667,0.0012872,0.0012872,0.0012872
56,167.418,1.36686,0.72223,1.01979,0.85339,0.71507,0.8429,0.47237,1.55173,0.84246,1.10194,0.001274,0.001274,0.001274
57,169.88,1.36964,0.70767,1.02115,0.90442,0.77778,0.88271,0.50194,1.49846,0.7978,1.07812,0.0012608,0.0012608,0.0012608
58,172.28,1.41042,0.7462,1.03306,0.89598,0.80748,0.88091,0.50767,1.47115,0.7975,1.07817,0.0012476,0.0012476,0.0012476
59,175.279,1.39915,0.71678,1.03023,0.88224,0.77008,0.8705,0.47615,1.56093,0.81689,1.11006,0.0012344,0.0012344,0.0012344
60,179.305,1.41462,0.74951,1.02225,0.90688,0.79281,0.8951,0.53735,1.41955,0.76951,1.05145,0.0012212,0.0012212,0.0012212
61,183.319,1.31717,0.71942,1.00758,0.90041,0.77118,0.88835,0.54897,1.38138,0.78561,1.04073,0.001208,0.001208,0.001208
62,187.445,1.30402,0.69476,0.99217,0.88144,0.79098,0.88072,0.51136,1.45382,0.77693,1.06243,0.0011948,0.0011948,0.0011948
63,191.436,1.29567,0.67952,0.99481,0.86482,0.76011,0.85653,0.44416,1.70333,0.86509,1.1365,0.0011816,0.0011816,0.0011816
64,195.394,1.36062,0.70344,1.0013,0.89341,0.80222,0.88866,0.49792,1.56042,0.79063,1.0946,0.0011684,0.0011684,0.0011684
65,199.337,1.33981,0.6939,1.006,0.86721,0.72497,0.85246,0.44154,1.70368,0.89635,1.11957,0.0011552,0.0011552,0.0011552
