epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,151.669,1.56156,0.81566,0.91989,0.66971,0.53422,0.70058,0.3334,1.79638,0.8352,0.8964,0.000990365,0.000990365,0.000990365
43,155.182,1.57215,0.80616,0.92032,0.62913,0.5467,0.61409,0.3329,1.76905,0.81695,0.87981,0.000973861,0.000973861,0.000973861
44,158.703,1.55526,0.81014,0.92099,0.69815,0.87226,0.78989,0.34756,1.80335,0.8523,0.89167,0.000957358,0.000957358,0.000957358
45,162.23,1.56152,0.81899,0.9147,0.64198,0.81754,0.7758,0.36106,1.80674,0.80583,0.88826,0.000940855,0.000940855,0.000940855
46,165.728,1.54377,0.80055,0.91192,0.5774,0.82994,0.76458,0.4064,1.88378,0.85591,0.89388,0.000924352,0.000924352,0.000924352
47,169.259,1.51424,0.78363,0.90529,0.68678,0.52473,0.69444,0.36065,1.9263,0.85381,0.91065,0.000907848,0.000907848,0.000907848
48,172.763,1.5076,0.78659,0.91075,0.61418,0.84069,0.78881,0.38604,1.88293,0.81605,0.90279,0.000891345,0.000891345,0.000891345
49,176.24,1.50519,0.77456,0.90874,0.69919,0.78571,0.73233,0.34625,1.8865,0.8784,0.90157,0.000874842,0.000874842,0.000874842
50,179.737,1.51892,0.78933,0.90167,0.66203,0.79121,0.76637,0.40522,1.82985,0.86024,0.89676,0.000858338,0.000858338,0.000858338
51,183.316,1.49763,0.77808,0.90715,0.6344,0.80769,0.76961,0.42151,1.90254,0.92247,0.89704,0.000841835,0.000841835,0.000841835
52,186.798,1.50851,0.78362,0.90514,0.77328,0.78871,0.7807,0.40111,1.79407,0.85155,0.88858,0.000825332,0.000825332,0.000825332
53,190.284,1.49492,0.77574,0.91164,0.78565,0.71098,0.76899,0.39026,1.88947,0.87206,0.90305,0.000808828,0.000808828,0.000808828
54,193.766,1.51384,0.78206,0.91174,0.74926,0.75873,0.7651,0.38791,1.86335,0.89885,0.89677,0.000792325,0.000792325,0.000792325
55,197.278,1.5102,0.77486,0.90413,0.7496,0.76716,0.77097,0.36883,1.86923,0.8254,0.89839,0.000775822,0.000775822,0.000775822
56,200.787,1.48641,0.76085,0.90431,0.62397,0.53947,0.68164,0.34898,1.89262,0.8455,0.90415,0.000759318,0.000759318,0.000759318
57,204.302,1.47081,0.76131,0.89732,0.70413,0.84236,0.79607,0.38856,1.84514,0.8469,0.89213,0.000742815,0.000742815,0.000742815
58,207.782,1.48834,0.75856,0.90187,0.6976,0.80769,0.78542,0.36254,1.82381,0.83926,0.89363,0.000726312,0.000726312,0.000726312
59,211.289,1.47173,0.75647,0.89874,0.76559,0.79121,0.86578,0.42314,1.88608,0.84781,0.90638,0.000709809,0.000709809,0.000709809
60,214.776,1.47528,0.7553,0.89345,0.70323,0.8022,0.77671,0.4178,1.84604,0.8286,0.89706,0.000693305,0.000693305,0.000693305
61,218.283,1.43608,0.73949,0.89619,0.70267,0.80954,0.77234,0.44807,1.87043,0.83831,0.88995,0.000676802,0.000676802,0.000676802
62,221.81,1.4383,0.74152,0.8936,0.57407,0.57967,0.70378,0.37733,1.82567,0.83955,0.884,0.000660299,0.000660299,0.000660299
63,225.319,1.43969,0.73313,0.89541,0.75968,0.80204,0.77838,0.4273,1.89278,0.81701,0.88975,0.000643795,0.000643795,0.000643795
64,228.826,1.41435,0.72715,0.89037,0.69091,0.81319,0.78457,0.38488,1.90624,0.83543,0.89582,0.000627292,0.000627292,0.000627292
65,232.331,1.42268,0.72638,0.89285,0.62789,0.5467,0.71074,0.39452,1.87007,0.86781,0.89394,0.000610789,0.000610789,0.000610789
66,235.975,1.40938,0.71386,0.88809,0.77458,0.53571,0.68983,0.37463,1.84775,0.80572,0.90022,0.000594286,0.000594286,0.000594286
67,239.479,1.39013,0.70794,0.8886,0.66815,0.54121,0.7542,0.38806,1.84753,0.81683,0.8953,0.000577782,0.000577782,0.000577782
68,243.006,1.4107,0.72374,0.89026,0.71948,0.7935,0.78647,0.385,1.81514,0.84371,0.89034,0.000561279,0.000561279,0.000561279
69,246.526,1.38783,0.71615,0.88896,0.73251,0.79121,0.80257,0.42786,1.84509,0.82138,0.89077,0.000544776,0.000544776,0.000544776
70,250.02,1.41123,0.72517,0.885,0.76954,0.81319,0.79711,0.38625,1.86313,0.86714,0.89518,0.000528272,0.000528272,0.000528272
71,253.545,1.38397,0.7047,0.88811,0.56945,0.56445,0.68468,0.34331,1.88006,0.82613,0.89429,0.000511769,0.000511769,0.000511769
72,257.052,1.37934,0.70768,0.88193,0.64665,0.83001,0.79692,0.40103,1.81147,0.80566,0.88911,0.000495266,0.000495266,0.000495266
73,260.553,1.38554,0.70396,0.88372,0.69531,0.82823,0.77986,0.39682,1.80422,0.81432,0.89814,0.000478762,0.000478762,0.000478762
74,264.119,1.37502,0.69713,0.88593,0.72408,0.7932,0.7766,0.35847,1.86079,0.83988,0.90351,0.000462259,0.000462259,0.000462259
75,267.638,1.35594,0.68466,0.88011,0.73332,0.81591,0.79053,0.39903,1.88279,0.84415,0.89565,0.000445756,0.000445756,0.000445756
76,271.123,1.32637,0.68503,0.88161,0.78014,0.78317,0.78301,0.38389,1.92059,0.83845,0.90263,0.000429253,0.000429253,0.000429253
77,274.613,1.38652,0.69753,0.88267,0.75544,0.79579,0.77063,0.40349,1.85195,0.85464,0.89498,0.000412749,0.000412749,0.000412749
78,278.119,1.34053,0.68246,0.87805,0.75431,0.78022,0.77281,0.39513,1.86341,0.84835,0.89918,0.000396246,0.000396246,0.000396246
79,281.793,1.34327,0.6869,0.87786,0.7762,0.807,0.78298,0.39044,1.88339,0.86441,0.90587,0.000379743,0.000379743,0.000379743
80,285.987,1.313,0.66988,0.8755,0.77103,0.82378,0.80506,0.39216,1.84039,0.83024,0.89477,0.000363239,0.000363239,0.000363239
81,290.214,1.34085,0.67963,0.8759,0.66233,0.84232,0.79813,0.38122,1.86751,0.83512,0.89801,0.000346736,0.000346736,0.000346736
