epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,533.719,0.66861,0.41793,0.95733,0.98934,0.995,0.99445,0.82888,0.67156,0.39433,0.92921,0.0011684,0.0011684,0.0011684
44,545.964,0.66963,0.42218,0.95633,0.97817,0.995,0.99455,0.83247,0.69209,0.41541,0.93647,0.0011486,0.0011486,0.0011486
45,558.212,0.65307,0.41245,0.9458,0.99273,0.99,0.99412,0.83315,0.67354,0.39627,0.94634,0.0011288,0.0011288,0.0011288
46,570.449,0.67429,0.41577,0.95379,0.98439,0.99,0.99407,0.84027,0.6587,0.39516,0.92313,0.001109,0.001109,0.001109
47,582.784,0.68305,0.4073,0.95188,0.99003,0.99306,0.99183,0.81602,0.7429,0.42629,0.93108,0.0010892,0.0010892,0.0010892
48,595.418,0.66921,0.41078,0.95905,0.98391,0.99,0.99023,0.82812,0.66549,0.41303,0.9288,0.0010694,0.0010694,0.0010694
49,608.929,0.66973,0.41091,0.94833,0.99497,0.98831,0.99466,0.84736,0.66816,0.40742,0.92168,0.0010496,0.0010496,0.0010496
50,621.6,0.63882,0.3942,0.94458,0.99492,0.97919,0.99456,0.84543,0.69188,0.41915,0.9398,0.0010298,0.0010298,0.0010298
51,633.961,0.65064,0.39687,0.94737,0.98013,0.98653,0.98948,0.83783,0.65109,0.38623,0.92931,0.00101,0.00101,0.00101
52,646.281,0.64535,0.39166,0.94476,0.98826,0.98,0.99156,0.84354,0.66111,0.38413,0.90252,0.0009902,0.0009902,0.0009902
53,658.714,0.63305,0.38589,0.94708,0.99897,0.99,0.99466,0.84677,0.65834,0.38419,0.92785,0.0009704,0.0009704,0.0009704
54,672.018,0.61846,0.37884,0.93349,0.98513,0.99343,0.99367,0.85261,0.65138,0.38519,0.91615,0.0009506,0.0009506,0.0009506
55,685.783,0.61908,0.38136,0.93925,0.99897,0.99,0.99452,0.85764,0.62656,0.35883,0.90705,0.0009308,0.0009308,0.0009308
56,696.492,0.6333,0.38549,0.94191,0.98937,0.995,0.9946,0.87032,0.59563,0.3709,0.90032,0.000911,0.000911,0.000911
57,706.734,0.6255,0.37752,0.94052,0.99059,0.99,0.99275,0.85537,0.63615,0.37374,0.89851,0.0008912,0.0008912,0.0008912
58,717.93,0.61893,0.3786,0.93108,1,0.99274,0.995,0.85896,0.63276,0.36912,0.91277,0.0008714,0.0008714,0.0008714
59,726.084,0.61281,0.3719,0.93094,0.9789,0.995,0.9946,0.86803,0.57847,0.35917,0.89659,0.0008516,0.0008516,0.0008516
60,737.078,0.62001,0.37036,0.92855,0.98999,0.98937,0.99231,0.86809,0.58601,0.35822,0.87979,0.0008318,0.0008318,0.0008318
61,749.569,0.61349,0.37042,0.937,0.98974,0.98,0.99407,0.87307,0.57689,0.35172,0.88418,0.000812,0.000812,0.000812
62,763.299,0.60248,0.36451,0.93129,0.99851,0.995,0.995,0.86827,0.57258,0.33657,0.88181,0.0007922,0.0007922,0.0007922
63,776.916,0.61365,0.36355,0.92538,0.995,0.99477,0.99495,0.87665,0.58317,0.35229,0.89025,0.0007724,0.0007724,0.0007724
64,790.694,0.61255,0.36116,0.9266,0.9878,0.995,0.9934,0.86754,0.5727,0.3425,0.88862,0.0007526,0.0007526,0.0007526
