epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,233.548,0.87146,0.58355,1.06073,0.9841,0.96,0.99049,0.79041,0.81408,0.55473,1.05924,0.0017624,0.0017624,0.0017624
20,247.263,0.85558,0.58006,1.05852,0.99805,0.965,0.99365,0.78225,0.81408,0.53929,1.0187,0.0017492,0.0017492,0.0017492
21,259.244,0.85292,0.57671,1.05628,1,0.95985,0.98898,0.72574,0.93998,0.57845,1.06174,0.001736,0.001736,0.001736
22,270.647,0.8387,0.56578,1.05148,0.99214,0.96,0.9883,0.76681,0.86002,0.56404,1.05516,0.0017228,0.0017228,0.0017228
23,282.043,0.8234,0.54068,1.0347,0.99339,0.97,0.99385,0.78085,0.82898,0.51351,1.04637,0.0017096,0.0017096,0.0017096
24,294.882,0.81758,0.54268,1.03852,0.98262,0.96,0.99133,0.76231,0.83568,0.52875,1.06821,0.0016964,0.0016964,0.0016964
25,308.456,0.80383,0.54098,1.02846,0.98457,0.975,0.99316,0.80875,0.75092,0.47676,0.98105,0.0016832,0.0016832,0.0016832
26,322.069,0.77362,0.52514,1.01528,1,0.95912,0.992,0.74486,0.90788,0.5262,1.11973,0.00167,0.00167,0.00167
27,335.69,0.78055,0.51338,1.01667,0.9898,0.96994,0.99296,0.75949,0.86046,0.48796,1.10688,0.0016568,0.0016568,0.0016568
28,349.318,0.77399,0.5049,1.02082,0.97343,0.985,0.99009,0.80787,0.73725,0.47344,1.01816,0.0016436,0.0016436,0.0016436
29,361.868,0.76153,0.49639,1.01342,0.99925,0.975,0.99333,0.79412,0.75613,0.4537,1.01857,0.0016304,0.0016304,0.0016304
30,373.378,0.76248,0.50106,1.0028,0.99279,0.98,0.99047,0.76254,0.84479,0.49355,1.03323,0.0016172,0.0016172,0.0016172
31,384.815,0.76943,0.49649,1.00874,0.98034,0.97,0.99339,0.792,0.78478,0.49087,1.00479,0.001604,0.001604,0.001604
32,396.225,0.76017,0.49175,0.99876,0.98001,0.98061,0.99349,0.80434,0.7827,0.46822,1.00637,0.0015908,0.0015908,0.0015908
33,407.536,0.75078,0.48867,0.99412,0.98014,0.98,0.9919,0.82945,0.68598,0.43541,0.96146,0.0015776,0.0015776,0.0015776
34,418.477,0.70887,0.45763,0.9776,0.98886,0.99,0.99438,0.81389,0.71628,0.43317,0.97572,0.0015644,0.0015644,0.0015644
35,431.945,0.70993,0.45186,0.98271,0.9896,0.99,0.99261,0.82574,0.71307,0.4374,0.96071,0.0015512,0.0015512,0.0015512
36,445.614,0.72726,0.47416,0.98243,0.99724,0.985,0.9912,0.81038,0.74694,0.44149,1.00169,0.001538,0.001538,0.001538
37,459.259,0.71276,0.46151,0.97783,0.98484,0.99,0.99379,0.81929,0.72438,0.45117,0.99292,0.0015248,0.0015248,0.0015248
38,471.909,0.69406,0.44806,0.97266,0.98294,0.975,0.99372,0.83451,0.68226,0.41792,0.99769,0.0015116,0.0015116,0.0015116
39,483.353,0.72161,0.45765,0.97609,0.98477,0.99,0.99426,0.82496,0.71921,0.44618,0.99101,0.0014984,0.0014984,0.0014984
40,496.277,0.70784,0.44552,0.98128,0.98747,0.99,0.99455,0.81243,0.71999,0.44891,0.99232,0.0014852,0.0014852,0.0014852
41,509.891,0.72085,0.45388,0.98078,0.98372,0.99,0.99185,0.82761,0.68502,0.41178,0.96228,0.001472,0.001472,0.001472
42,523.524,0.68774,0.42901,0.97073,0.99418,0.99,0.99417,0.82165,0.72011,0.41094,1.00101,0.0014588,0.0014588,0.0014588
43,536.33,0.67026,0.41892,0.96863,0.99927,0.99,0.99471,0.81571,0.7463,0.42468,0.96692,0.0014456,0.0014456,0.0014456
44,547.167,0.68006,0.42582,0.96577,0.99379,0.99,0.99466,0.81943,0.71674,0.43252,0.9981,0.0014324,0.0014324,0.0014324
45,558.889,0.68759,0.42792,0.96237,0.98999,0.98876,0.98648,0.82773,0.70432,0.41378,0.96431,0.0014192,0.0014192,0.0014192
46,572.521,0.66616,0.41339,0.96029,0.99492,0.97922,0.98573,0.81232,0.7686,0.42494,0.97842,0.001406,0.001406,0.001406
47,586.156,0.67996,0.42032,0.96456,0.99434,0.99,0.9948,0.82355,0.70362,0.40755,0.98043,0.0013928,0.0013928,0.0013928
48,599.789,0.67132,0.42182,0.96448,0.98906,0.995,0.99475,0.81982,0.71928,0.41082,0.96926,0.0013796,0.0013796,0.0013796
49,613.367,0.66256,0.41523,0.95181,0.97522,0.98371,0.99199,0.83563,0.66424,0.40216,0.9802,0.0013664,0.0013664,0.0013664
50,627.099,0.65521,0.40867,0.95473,0.97764,0.99,0.99052,0.82777,0.70899,0.41972,0.98528,0.0013532,0.0013532,0.0013532
51,638.545,0.66462,0.40868,0.95764,0.98406,0.995,0.99278,0.81395,0.73822,0.40964,0.97724,0.00134,0.00134,0.00134
52,649.83,0.64748,0.39957,0.95085,0.99591,0.99,0.99485,0.85468,0.65532,0.3825,0.94477,0.0013268,0.0013268,0.0013268
53,661.091,0.65074,0.40208,0.95358,0.99225,0.99,0.99485,0.82479,0.67339,0.39932,0.96874,0.0013136,0.0013136,0.0013136
54,671.924,0.65034,0.40263,0.94564,1,0.9934,0.995,0.84147,0.6664,0.37613,0.92882,0.0013004,0.0013004,0.0013004
55,682.722,0.6459,0.39479,0.9503,0.99967,0.99,0.9949,0.8428,0.66845,0.37006,0.9548,0.0012872,0.0012872,0.0012872
56,695.985,0.63721,0.39306,0.94702,0.995,0.99422,0.99495,0.85026,0.62738,0.36161,0.93891,0.001274,0.001274,0.001274
57,709.489,0.65176,0.40077,0.95267,0.98321,0.99,0.99207,0.8324,0.65735,0.40397,0.944,0.0012608,0.0012608,0.0012608
58,720.321,0.64848,0.39912,0.94682,0.98999,0.98888,0.9936,0.84726,0.6395,0.37995,0.94044,0.0012476,0.0012476,0.0012476
59,732.279,0.65324,0.40032,0.9499,0.99879,0.995,0.995,0.8444,0.65116,0.36526,0.94144,0.0012344,0.0012344,0.0012344
60,744.566,0.6297,0.39101,0.93802,0.9851,0.99192,0.9945,0.85082,0.62456,0.37942,0.91603,0.0012212,0.0012212,0.0012212
61,756.853,0.63177,0.38454,0.94875,0.99895,0.995,0.995,0.84545,0.64077,0.37074,0.93099,0.001208,0.001208,0.001208
62,769.229,0.62424,0.38235,0.94364,1,0.98727,0.99466,0.8588,0.63056,0.37135,0.93489,0.0011948,0.0011948,0.0011948
63,781.644,0.62993,0.38474,0.94257,0.99195,0.99,0.99485,0.85441,0.63869,0.38491,0.93456,0.0011816,0.0011816,0.0011816
64,794.517,0.62762,0.3819,0.94032,0.99153,0.99,0.99485,0.86032,0.61751,0.37447,0.91701,0.0011684,0.0011684,0.0011684
65,807.252,0.6342,0.38116,0.93752,0.9943,0.995,0.99495,0.85388,0.62393,0.36587,0.91831,0.0011552,0.0011552,0.0011552
66,819.619,0.61536,0.37972,0.93997,0.99403,0.99,0.99446,0.86664,0.60034,0.37179,0.90905,0.001142,0.001142,0.001142
67,831.972,0.61462,0.37663,0.93985,0.99957,0.995,0.995,0.8616,0.59215,0.35796,0.91815,0.0011288,0.0011288,0.0011288
68,844.32,0.59954,0.36581,0.92858,0.98761,0.99,0.99371,0.87033,0.59567,0.35684,0.9165,0.0011156,0.0011156,0.0011156
69,855.405,0.59836,0.37285,0.93689,0.98881,0.99,0.9943,0.86217,0.61517,0.35168,0.92284,0.0011024,0.0011024,0.0011024
70,867.774,0.60573,0.37005,0.93263,0.99527,0.985,0.9948,0.87348,0.57716,0.35667,0.89677,0.0010892,0.0010892,0.0010892
71,880.189,0.61371,0.36842,0.93532,1,0.99362,0.995,0.87514,0.57564,0.34419,0.91348,0.001076,0.001076,0.001076
72,892.616,0.59577,0.35726,0.93098,0.99954,0.995,0.995,0.87805,0.57123,0.33437,0.89534,0.0010628,0.0010628,0.0010628
73,904.958,0.58727,0.35041,0.92904,1,0.99423,0.995,0.87586,0.57283,0.32998,0.89893,0.0010496,0.0010496,0.0010496
74,917.259,0.59469,0.35779,0.93108,0.99902,0.995,0.995,0.87769,0.57992,0.33291,0.90368,0.0010364,0.0010364,0.0010364
75,929.694,0.59329,0.35763,0.92467,0.99414,0.99,0.99374,0.87952,0.55967,0.33657,0.90117,0.0010232,0.0010232,0.0010232
76,940.635,0.59418,0.35452,0.92914,0.9938,0.995,0.993,0.87283,0.55648,0.3464,0.89509,0.00101,0.00101,0.00101
77,948.936,0.59247,0.35341,0.92954,0.995,0.99481,0.99425,0.88133,0.55681,0.33733,0.88824,0.0009968,0.0009968,0.0009968
78,957.275,0.58989,0.35694,0.93261,0.99456,0.995,0.9949,0.87256,0.56159,0.33619,0.89333,0.0009836,0.0009836,0.0009836
79,965.636,0.5925,0.34909,0.92854,0.99491,0.99,0.9949,0.88076,0.56476,0.33591,0.8979,0.0009704,0.0009704,0.0009704
80,974.591,0.58478,0.3514,0.92791,0.99208,0.995,0.99475,0.88656,0.54373,0.32525,0.89073,0.0009572,0.0009572,0.0009572
81,985.992,0.58894,0.35062,0.93092,0.99203,0.995,0.99465,0.87985,0.56144,0.33353,0.90553,0.000944,0.000944,0.000944
82,998.157,0.59811,0.34966,0.92866,0.97901,0.995,0.99356,0.88443,0.54804,0.3233,0.90173,0.0009308,0.0009308,0.0009308
83,1011.74,0.58511,0.34329,0.92215,0.98925,0.99,0.99456,0.87557,0.57359,0.32594,0.90942,0.0009176,0.0009176,0.0009176
84,1025.37,0.59874,0.35068,0.92776,0.99492,0.995,0.99495,0.88164,0.57079,0.32176,0.90334,0.0009044,0.0009044,0.0009044
85,1038.99,0.58617,0.34218,0.92358,0.99931,0.995,0.995,0.87265,0.58112,0.3125,0.9231,0.0008912,0.0008912,0.0008912
86,1052.69,0.5787,0.34102,0.92256,1,0.99478,0.995,0.87622,0.58291,0.31294,0.91489,0.000878,0.000878,0.000878
87,1066.44,0.5707,0.33587,0.91386,0.98935,0.995,0.99455,0.88241,0.57042,0.31116,0.89622,0.0008648,0.0008648,0.0008648
88,1080.18,0.57034,0.33436,0.91326,1,0.98892,0.99485,0.88812,0.56549,0.31302,0.89745,0.0008516,0.0008516,0.0008516
89,1092.62,0.56421,0.33375,0.91908,0.98027,0.99366,0.99354,0.8723,0.56936,0.31689,0.8983,0.0008384,0.0008384,0.0008384
90,1106.29,0.55573,0.33258,0.91864,0.98479,0.995,0.9948,0.87691,0.55664,0.30122,0.89865,0.0008252,0.0008252,0.0008252
91,1119.88,0.56827,0.33246,0.91533,0.995,0.99487,0.99495,0.89188,0.54448,0.30233,0.87867,0.000812,0.000812,0.000812
92,1132.26,0.55579,0.32729,0.90757,1,0.98819,0.9948,0.8832,0.54222,0.30116,0.87994,0.0007988,0.0007988,0.0007988
93,1143.57,0.55552,0.32557,0.90774,0.9988,0.995,0.995,0.88929,0.53206,0.30062,0.8768,0.0007856,0.0007856,0.0007856
94,1154.9,0.54729,0.32198,0.90934,0.99496,0.98693,0.9948,0.8853,0.52879,0.29826,0.87339,0.0007724,0.0007724,0.0007724
95,1166.24,0.55449,0.32426,0.90828,0.99945,0.99,0.99495,0.89532,0.52358,0.289,0.86968,0.0007592,0.0007592,0.0007592
96,1177.56,0.55261,0.32259,0.91189,1,0.99495,0.995,0.88949,0.53861,0.28574,0.8741,0.000746,0.000746,0.000746
97,1190.51,0.55871,0.32258,0.91045,0.99967,0.99,0.99495,0.89281,0.52974,0.28682,0.87675,0.0007328,0.0007328,0.0007328
98,1202.28,0.55245,0.32046,0.91015,1,0.99423,0.995,0.88898,0.54015,0.29872,0.88372,0.0007196,0.0007196,0.0007196
99,1214.99,0.54642,0.31997,0.90749,1,0.99442,0.995,0.89107,0.53394,0.2899,0.88511,0.0007064,0.0007064,0.0007064
100,1228.56,0.5427,0.31747,0.91008,0.98999,0.98862,0.9947,0.89535,0.52655,0.28503,0.87859,0.0006932,0.0006932,0.0006932
101,1242.19,0.54855,0.31883,0.90258,0.98927,0.99,0.99475,0.89614,0.52921,0.29206,0.88001,0.00068,0.00068,0.00068
102,1255.84,0.53846,0.31634,0.9028,0.9993,0.995,0.995,0.90102,0.5167,0.28887,0.87922,0.0006668,0.0006668,0.0006668
103,1269.51,0.52539,0.30454,0.90186,0.9946,0.995,0.99495,0.90044,0.52603,0.29953,0.86898,0.0006536,0.0006536,0.0006536
104,1283.19,0.52926,0.31084,0.90275,0.998,0.995,0.995,0.89338,0.5219,0.29789,0.87983,0.0006404,0.0006404,0.0006404
105,1296.92,0.53194,0.31254,0.90215,0.99233,0.99,0.9948,0.89602,0.52195,0.29538,0.88922,0.0006272,0.0006272,0.0006272
106,1310.5,0.53476,0.3118,0.90251,1,0.99474,0.995,0.8974,0.52948,0.29306,0.88551,0.000614,0.000614,0.000614
107,1322.33,0.53259,0.30746,0.89958,0.99908,0.995,0.995,0.89529,0.5363,0.29085,0.88647,0.0006008,0.0006008,0.0006008
108,1336.04,0.51759,0.30423,0.90099,0.9942,0.995,0.99495,0.89492,0.53296,0.28794,0.88053,0.0005876,0.0005876,0.0005876
109,1349.66,0.53808,0.30942,0.90476,1,0.99452,0.995,0.90031,0.52101,0.28173,0.88242,0.0005744,0.0005744,0.0005744
110,1360.77,0.52993,0.30748,0.90245,0.99734,0.99,0.99485,0.89533,0.5216,0.28687,0.88108,0.0005612,0.0005612,0.0005612
111,1374.55,0.53378,0.30499,0.90061,0.99595,0.99,0.99485,0.90977,0.51305,0.29103,0.8862,0.000548,0.000548,0.000548
112,1388.35,0.52757,0.30542,0.90088,0.98413,0.995,0.99435,0.90891,0.50362,0.2885,0.88317,0.0005348,0.0005348,0.0005348
113,1402.04,0.51883,0.30281,0.89575,0.99329,0.99,0.9939,0.90451,0.50478,0.28379,0.87997,0.0005216,0.0005216,0.0005216
114,1415.75,0.53013,0.30277,0.89781,1,0.99462,0.995,0.90482,0.50279,0.28524,0.88099,0.0005084,0.0005084,0.0005084
115,1429.47,0.52544,0.30101,0.89717,0.995,0.9948,0.99495,0.90506,0.50355,0.27212,0.87845,0.0004952,0.0004952,0.0004952
116,1442.86,0.52459,0.30075,0.8935,0.99009,0.99,0.99415,0.90897,0.50442,0.27584,0.88907,0.000482,0.000482,0.000482
117,1453.83,0.51375,0.29579,0.89524,0.98472,0.995,0.99318,0.90606,0.50219,0.27999,0.89006,0.0004688,0.0004688,0.0004688
118,1464.83,0.51619,0.29668,0.89169,0.98375,0.995,0.99393,0.90668,0.50114,0.28442,0.8928,0.0004556,0.0004556,0.0004556
119,1477.32,0.51318,0.2925,0.89169,0.98918,0.995,0.99475,0.90986,0.49758,0.28137,0.89196,0.0004424,0.0004424,0.0004424
120,1491.08,0.5088,0.29323,0.89178,0.98945,0.995,0.99475,0.91296,0.48985,0.27661,0.8869,0.0004292,0.0004292,0.0004292
121,1504.77,0.50179,0.28857,0.89085,0.98989,0.995,0.99485,0.91426,0.48548,0.27352,0.88305,0.000416,0.000416,0.000416
122,1517.38,0.49661,0.28479,0.88742,0.98968,0.995,0.9949,0.91099,0.47954,0.27125,0.86674,0.0004028,0.0004028,0.0004028
123,1528.93,0.49122,0.28273,0.88823,0.99228,0.99,0.9943,0.90919,0.47596,0.27472,0.86904,0.0003896,0.0003896,0.0003896
124,1542.68,0.49082,0.2805,0.88937,0.99375,0.99,0.9944,0.91184,0.47418,0.27259,0.86777,0.0003764,0.0003764,0.0003764
125,1556.32,0.48666,0.2792,0.88735,0.99536,0.99,0.9949,0.91291,0.47606,0.26571,0.87063,0.0003632,0.0003632,0.0003632
126,1566.84,0.48163,0.27628,0.88781,0.98925,0.995,0.99374,0.91149,0.47958,0.26376,0.87629,0.00035,0.00035,0.00035
127,1577.79,0.48502,0.27784,0.88741,0.995,0.99479,0.99495,0.91277,0.4832,0.26354,0.87724,0.0003368,0.0003368,0.0003368
128,1591.55,0.47946,0.27569,0.88161,0.99497,0.995,0.99495,0.91398,0.48142,0.26197,0.87656,0.0003236,0.0003236,0.0003236
129,1605.24,0.47501,0.27254,0.88734,0.99456,0.995,0.99495,0.90913,0.48543,0.25829,0.87518,0.0003104,0.0003104,0.0003104
130,1619.02,0.47443,0.27121,0.88058,0.99005,0.99474,0.99445,0.90982,0.4854,0.26152,0.87427,0.0002972,0.0002972,0.0002972
131,1632.69,0.46844,0.26729,0.88213,0.98895,0.99,0.99425,0.90747,0.48633,0.26268,0.87974,0.000284,0.000284,0.000284
132,1646.38,0.47138,0.26967,0.88176,0.98845,0.99,0.99415,0.90874,0.4848,0.26318,0.87557,0.0002708,0.0002708,0.0002708
133,1660.11,0.4716,0.26822,0.8851,0.99004,0.99431,0.99435,0.90882,0.48583,0.26047,0.87112,0.0002576,0.0002576,0.0002576
134,1671.86,0.47033,0.26644,0.88547,0.99069,0.99,0.9943,0.91054,0.47647,0.25712,0.86665,0.0002444,0.0002444,0.0002444
135,1684.55,0.46779,0.26766,0.88054,0.99169,0.99,0.9944,0.91242,0.47219,0.25204,0.86716,0.0002312,0.0002312,0.0002312
136,1695.48,0.46326,0.26303,0.87724,0.99809,0.99,0.99495,0.91315,0.4736,0.25142,0.86808,0.000218,0.000218,0.000218
137,1706.48,0.467,0.26368,0.87882,0.99963,0.995,0.995,0.91297,0.4695,0.251,0.86774,0.0002048,0.0002048,0.0002048
138,1717.87,0.46032,0.26298,0.87778,0.99926,0.995,0.995,0.91268,0.47102,0.24888,0.86923,0.0001916,0.0001916,0.0001916
139,1731.61,0.46053,0.25953,0.87614,0.9989,0.995,0.995,0.91315,0.47164,0.24926,0.86932,0.0001784,0.0001784,0.0001784
140,1745.3,0.45606,0.25827,0.8764,0.99895,0.995,0.995,0.91453,0.4707,0.24798,0.86804,0.0001652,0.0001652,0.0001652
141,1759.62,0.45593,0.2568,0.87522,1,0.99434,0.995,0.91372,0.47095,0.24838,0.86854,0.000152,0.000152,0.000152
142,1771.1,0.45072,0.25458,0.87557,0.99381,0.995,0.99495,0.91389,0.47273,0.24833,0.8697,0.0001388,0.0001388,0.0001388
143,1784.73,0.45028,0.25263,0.87536,0.99386,0.995,0.99495,0.91232,0.47366,0.24899,0.87073,0.0001256,0.0001256,0.0001256
144,1798.35,0.44987,0.25152,0.87528,0.98938,0.995,0.99485,0.91148,0.4742,0.25376,0.87082,0.0001124,0.0001124,0.0001124
145,1811.97,0.44959,0.25203,0.87434,0.99011,0.995,0.9947,0.91112,0.47639,0.25599,0.87181,9.92e-05,9.92e-05,9.92e-05
146,1825.59,0.44501,0.25075,0.87706,0.99002,0.99215,0.99465,0.90882,0.47869,0.25576,0.87224,8.6e-05,8.6e-05,8.6e-05
147,1839.24,0.44792,0.25242,0.87728,0.99003,0.99262,0.99465,0.90921,0.47969,0.25603,0.87255,7.28e-05,7.28e-05,7.28e-05
148,1852.95,0.4466,0.24962,0.87475,0.99003,0.99293,0.99465,0.91236,0.48074,0.25371,0.875,5.96e-05,5.96e-05,5.96e-05
149,1866.61,0.44881,0.25058,0.87737,0.98951,0.995,0.9947,0.91083,0.4829,0.25256,0.87555,4.64e-05,4.64e-05,4.64e-05
150,1880.25,0.4436,0.24613,0.87658,0.98932,0.995,0.9947,0.91051,0.48289,0.2504,0.87528,3.32e-05,3.32e-05,3.32e-05
